domain,communication_metric,baseline,horizon_s,target,severity,samples,ca_dtnet_MAE,baseline_MAE,ca_dtnet_improvement_pct
see_v2x,aoi_mean_s,impaired_gru,10,vehicle_count,Q4-severe,18,0.9588048258549536,1.0987691263659227,12.738281034529972
see_v2x,aoi_mean_s,impaired_gru,30,flow_proxy,Q1-mild,19,14376.514986775304,15617.299371944719,7.944935648717817
see_v2x,aoi_mean_s,impaired_gru,30,flow_proxy,Q2-moderate,18,14459.804809202224,14933.017327222491,3.168900883529391
see_v2x,aoi_mean_s,impaired_gru,30,flow_proxy,Q3-high,19,15128.788714753635,15904.935639755859,4.879912390602101
see_v2x,aoi_mean_s,impaired_gru,30,flow_proxy,Q4-severe,18,15060.067204454852,13524.980124259338,-11.350013575553728
see_v2x,aoi_mean_s,impaired_gru,30,speed_mean_kmh,Q1-mild,19,3.783614473933039,4.306878823849645,12.149502461133622
see_v2x,aoi_mean_s,impaired_gru,30,speed_mean_kmh,Q2-moderate,18,3.7038933312116473,4.238247980757354,12.607913711302675
see_v2x,aoi_mean_s,impaired_gru,30,speed_mean_kmh,Q3-high,19,4.621281981361012,4.904631217308257,5.777177178369676
see_v2x,aoi_mean_s,impaired_gru,30,speed_mean_kmh,Q4-severe,18,4.816178393175222,4.980236496092714,3.29418297136666
see_v2x,aoi_mean_s,impaired_gru,30,vehicle_count,Q1-mild,19,1.4237908064628886,1.4982090779012978,4.967148580219524
see_v2x,aoi_mean_s,impaired_gru,30,vehicle_count,Q2-moderate,18,1.9223301903369685,1.8894468657265517,-1.7403677781505285
see_v2x,aoi_mean_s,impaired_gru,30,vehicle_count,Q3-high,19,1.8077439318660675,1.8189491761488346,0.616028439282095
see_v2x,aoi_mean_s,impaired_gru,30,vehicle_count,Q4-severe,18,1.134357330133995,1.129506380988664,-0.4294751392318331
see_v2x,aoi_mean_s,graph_gru,5,flow_proxy,Q1-mild,19,11456.829050671498,11935.277791467279,4.0086937996317955
see_v2x,aoi_mean_s,graph_gru,5,flow_proxy,Q2-moderate,18,13236.094094377764,14774.046065396707,10.409822496899098
see_v2x,aoi_mean_s,graph_gru,5,flow_proxy,Q3-high,19,14929.004117977147,14604.652564748701,-2.2208782563654528
see_v2x,aoi_mean_s,graph_gru,5,flow_proxy,Q4-severe,18,12844.830428318664,12979.957772146694,1.0410460973755338
see_v2x,aoi_mean_s,graph_gru,5,speed_mean_kmh,Q1-mild,19,3.2827614869994637,3.3826711717562485,2.953573651959655
see_v2x,aoi_mean_s,graph_gru,5,speed_mean_kmh,Q2-moderate,18,3.613212833366079,3.9836928615568863,9.299914429548332
see_v2x,aoi_mean_s,graph_gru,5,speed_mean_kmh,Q3-high,19,4.772701909687409,4.88840160277389,2.3668205325877216
see_v2x,aoi_mean_s,graph_gru,5,speed_mean_kmh,Q4-severe,18,3.3282551760878314,3.577386506289694,6.964059630331766
see_v2x,aoi_mean_s,graph_gru,5,vehicle_count,Q1-mild,19,0.8426395009815542,0.9374434379469463,10.113029983090508
see_v2x,aoi_mean_s,graph_gru,5,vehicle_count,Q2-moderate,18,1.0351537130843096,1.1131529167609333,7.007051933429022
see_v2x,aoi_mean_s,graph_gru,5,vehicle_count,Q3-high,19,1.1244201576796164,1.1057569810094665,-1.6878190074215107
see_v2x,aoi_mean_s,graph_gru,5,vehicle_count,Q4-severe,18,0.8650114506497918,0.9320842713863369,7.196003846002448
see_v2x,aoi_mean_s,graph_gru,10,flow_proxy,Q1-mild,19,14766.701123301298,16075.801113209558,8.14329550787831
see_v2x,aoi_mean_s,graph_gru,10,flow_proxy,Q2-moderate,18,15718.50325864361,18807.313856508525,16.423454308411763
see_v2x,aoi_mean_s,graph_gru,10,flow_proxy,Q3-high,19,18389.10724945168,18249.770194909885,-0.7635003238593285
see_v2x,aoi_mean_s,graph_gru,10,flow_proxy,Q4-severe,18,14325.499328061573,16672.12729547325,14.075156252240323
see_v2x,aoi_mean_s,graph_gru,10,speed_mean_kmh,Q1-mild,19,3.631561531747897,3.8605761985088862,5.932136924437098
see_v2x,aoi_mean_s,graph_gru,10,speed_mean_kmh,Q2-moderate,18,4.2535176418063765,4.667018562057168,8.860065882886014
see_v2x,aoi_mean_s,graph_gru,10,speed_mean_kmh,Q3-high,19,5.220037441852784,5.288418170272273,1.2930280111843964
see_v2x,aoi_mean_s,graph_gru,10,speed_mean_kmh,Q4-severe,18,3.581211333932047,4.091980311243443,12.482195348295003
see_v2x,aoi_mean_s,graph_gru,10,vehicle_count,Q1-mild,19,1.228588967194362,1.3148210365139454,6.558464328527075
see_v2x,aoi_mean_s,graph_gru,10,vehicle_count,Q2-moderate,18,1.3852325806831556,1.5262165169844624,9.237479335901732
see_v2x,aoi_mean_s,graph_gru,10,vehicle_count,Q3-high,19,1.5011297607440002,1.4326152814164148,-4.782475779652308
see_v2x,aoi_mean_s,graph_gru,10,vehicle_count,Q4-severe,18,0.9588048258549536,1.1423055465399095,16.06406618915407
see_v2x,aoi_mean_s,graph_gru,30,flow_proxy,Q1-mild,19,14376.514986775304,16102.68670660382,10.719774602082573
see_v2x,aoi_mean_s,graph_gru,30,flow_proxy,Q2-moderate,18,14459.804809202224,16442.699592403904,12.059423527487661
see_v2x,aoi_mean_s,graph_gru,30,flow_proxy,Q3-high,19,15128.788714753635,16932.932952580984,10.654647029422563
see_v2x,aoi_mean_s,graph_gru,30,flow_proxy,Q4-severe,18,15060.067204454852,14220.18594858679,-5.906260712089628
see_v2x,aoi_mean_s,graph_gru,30,speed_mean_kmh,Q1-mild,19,3.783614473933039,4.206533918203687,10.053869800861124
see_v2x,aoi_mean_s,graph_gru,30,speed_mean_kmh,Q2-moderate,18,3.7038933312116473,4.127846252555468,10.27055986046728
see_v2x,aoi_mean_s,graph_gru,30,speed_mean_kmh,Q3-high,19,4.621281981361012,4.861945496018759,4.949942658958683
see_v2x,aoi_mean_s,graph_gru,30,speed_mean_kmh,Q4-severe,18,4.816178393175222,4.957878154783252,2.858072685499822
see_v2x,aoi_mean_s,graph_gru,30,vehicle_count,Q1-mild,19,1.4237908064628886,1.4759771422671846,3.535714338405227
see_v2x,aoi_mean_s,graph_gru,30,vehicle_count,Q2-moderate,18,1.9223301903369685,1.904598331317469,-0.9310025444647717
see_v2x,aoi_mean_s,graph_gru,30,vehicle_count,Q3-high,19,1.8077439318660675,1.683999924530437,-7.348219248603187
see_v2x,aoi_mean_s,graph_gru,30,vehicle_count,Q4-severe,18,1.134357330133995,1.2862799419722162,11.811006741206105
see_v2x,aoi_mean_s,persistence,5,flow_proxy,Q1-mild,19,11456.829050671498,15128.246992486256,24.26862771103495
see_v2x,aoi_mean_s,persistence,5,flow_proxy,Q2-moderate,18,13236.094094377764,16169.895495600886,18.143601497112115
see_v2x,aoi_mean_s,persistence,5,flow_proxy,Q3-high,19,14929.004117977147,17284.92360321672,13.62990973705996
see_v2x,aoi_mean_s,persistence,5,flow_proxy,Q4-severe,18,12844.830428318664,15779.658105781593,18.59880396512369
see_v2x,aoi_mean_s,persistence,5,speed_mean_kmh,Q1-mild,19,3.2827614869994637,4.267289318933169,23.071504087111876
see_v2x,aoi_mean_s,persistence,5,speed_mean_kmh,Q2-moderate,18,3.613212833366079,4.315524434153054,16.27407305590659
see_v2x,aoi_mean_s,persistence,5,speed_mean_kmh,Q3-high,19,4.772701909687409,5.55752763513592,14.12185013844078
see_v2x,aoi_mean_s,persistence,5,speed_mean_kmh,Q4-severe,18,3.3282551760878314,3.933747162646858,15.392244594906588
see_v2x,aoi_mean_s,persistence,5,vehicle_count,Q1-mild,19,0.8426395009815542,1.001725654139206,15.881209681730201
see_v2x,aoi_mean_s,persistence,5,vehicle_count,Q2-moderate,18,1.0351537130843096,1.146630282532871,9.722102248172167
see_v2x,aoi_mean_s,persistence,5,vehicle_count,Q3-high,19,1.1244201576796164,1.0966350768879534,-2.53366695301643
see_v2x,aoi_mean_s,persistence,5,vehicle_count,Q4-severe,18,0.8650114506497918,0.9936248010457073,12.943854558196936
see_v2x,aoi_mean_s,persistence,10,flow_proxy,Q1-mild,19,14766.701123301298,20303.01249829044,27.268423222674894
see_v2x,aoi_mean_s,persistence,10,flow_proxy,Q2-moderate,18,15718.50325864361,20638.86913834317,23.84028818011183
see_v2x,aoi_mean_s,persistence,10,flow_proxy,Q3-high,19,18389.10724945168,22750.488060223688,19.170493394361085
see_v2x,aoi_mean_s,persistence,10,flow_proxy,Q4-severe,18,14325.499328061573,19269.066926357937,25.655459172916924
see_v2x,aoi_mean_s,persistence,10,speed_mean_kmh,Q1-mild,19,3.631561531747897,4.938420958780073,26.463102989679037
see_v2x,aoi_mean_s,persistence,10,speed_mean_kmh,Q2-moderate,18,4.2535176418063765,5.027740934492018,15.399029131240683
see_v2x,aoi_mean_s,persistence,10,speed_mean_kmh,Q3-high,19,5.220037441852784,6.3266815310006175,17.491698957441255
see_v2x,aoi_mean_s,persistence,10,speed_mean_kmh,Q4-severe,18,3.581211333932047,4.84692900323112,26.1138066153625
see_v2x,aoi_mean_s,persistence,10,vehicle_count,Q1-mild,19,1.228588967194362,1.4477998734488131,15.14096725386298
see_v2x,aoi_mean_s,persistence,10,vehicle_count,Q2-moderate,18,1.3852325806831556,1.7067395916140458,18.837496395281647
see_v2x,aoi_mean_s,persistence,10,vehicle_count,Q3-high,19,1.5011297607440002,1.5547886694320943,3.4512026874091766
see_v2x,aoi_mean_s,persistence,10,vehicle_count,Q4-severe,18,0.9588048258549536,1.2714025847945885,24.58684292603155
see_v2x,aoi_mean_s,persistence,30,flow_proxy,Q1-mild,19,14376.514986775304,29579.99053992658,51.39783778032226
see_v2x,aoi_mean_s,persistence,30,flow_proxy,Q2-moderate,18,14459.804809202224,30846.16785790644,53.12284859559557
see_v2x,aoi_mean_s,persistence,30,flow_proxy,Q3-high,19,15128.788714753635,26456.95167183464,42.81734002310017
see_v2x,aoi_mean_s,persistence,30,flow_proxy,Q4-severe,18,15060.067204454852,29845.35022261947,49.539653272200695
see_v2x,aoi_mean_s,persistence,30,speed_mean_kmh,Q1-mild,19,3.783614473933039,7.278204134968091,48.01444960088259
see_v2x,aoi_mean_s,persistence,30,speed_mean_kmh,Q2-moderate,18,3.7038933312116473,7.296443787132677,49.23700580456487
see_v2x,aoi_mean_s,persistence,30,speed_mean_kmh,Q3-high,19,4.621281981361012,7.2266293216717585,36.05204059508672
see_v2x,aoi_mean_s,persistence,30,speed_mean_kmh,Q4-severe,18,4.816178393175222,7.254746547990341,33.61341620031223
see_v2x,aoi_mean_s,persistence,30,vehicle_count,Q1-mild,19,1.4237908064628886,2.37273521769224,39.99369167508461
see_v2x,aoi_mean_s,persistence,30,vehicle_count,Q2-moderate,18,1.9223301903369685,2.4808744423927958,22.514007168605936
see_v2x,aoi_mean_s,persistence,30,vehicle_count,Q3-high,19,1.8077439318660675,2.5194133845276077,28.247426730656834
see_v2x,aoi_mean_s,persistence,30,vehicle_count,Q4-severe,18,1.134357330133995,2.1001822018092557,45.98767031948272
see_v2x,aoi_p95_s,impaired_gru,5,flow_proxy,Q1-mild,19,10439.842253653229,10369.89246963827,-0.6745468597644226
see_v2x,aoi_p95_s,impaired_gru,5,flow_proxy,Q2-moderate,19,15418.003840078885,15701.324276045601,1.8044365620725225
see_v2x,aoi_p95_s,impaired_gru,5,flow_proxy,Q3-high,35,13263.026446175021,15315.464202263714,13.40108095309309
see_v2x,aoi_p95_s,impaired_gru,5,flow_proxy,Q4-severe,1,15282.470215824253,17564.6653875786,12.993103605417803
see_v2x,aoi_p95_s,impaired_gru,5,speed_mean_kmh,Q1-mild,19,2.9492571860899157,2.8935208410491438,-1.9262465318182473
see_v2x,aoi_p95_s,impaired_gru,5,speed_mean_kmh,Q2-moderate,19,4.756856671649584,4.868068060543452,2.2845076790689363
see_v2x,aoi_p95_s,impaired_gru,5,speed_mean_kmh,Q3-high,35,3.6637195809401257,4.060927652215436,9.781215138873307
see_v2x,aoi_p95_s,impaired_gru,5,speed_mean_kmh,Q4-severe,1,3.3538800772660524,4.056114900245811,17.31299133577065
see_v2x,aoi_p95_s,impaired_gru,5,vehicle_count,Q1-mild,19,0.76599387575434,0.807585715767243,5.150145512216541
see_v2x,aoi_p95_s,impaired_gru,5,vehicle_count,Q2-moderate,19,1.1365573338907229,1.1461649355412213,0.8382390063379338
see_v2x,aoi_p95_s,impaired_gru,5,vehicle_count,Q3-high,35,0.9843530958048029,1.1068177295536503,11.064570920071636
see_v2x,aoi_p95_s,impaired_gru,5,vehicle_count,Q4-severe,1,0.9762751253517745,1.1302792322157453,13.62531497632997
see_v2x,aoi_p95_s,impaired_gru,10,flow_proxy,Q1-mild,19,13405.589759177636,13366.30920876602,-0.2938773134608036
see_v2x,aoi_p95_s,impaired_gru,10,flow_proxy,Q2-moderate,19,19228.37191909115,18469.861595430495,-4.1067461157797895
see_v2x,aoi_p95_s,impaired_gru,10,flow_proxy,Q3-high,35,15237.026582085458,18273.686307893167,16.617663642909243
see_v2x,aoi_p95_s,impaired_gru,10,flow_proxy,Q4-severe,1,17411.203382901906,21157.652602562113,17.707300947009387
see_v2x,aoi_p95_s,impaired_gru,10,speed_mean_kmh,Q1-mild,19,3.5049399579426117,3.427386214169079,-2.262766396930778
see_v2x,aoi_p95_s,impaired_gru,10,speed_mean_kmh,Q2-moderate,19,5.1468445307925785,5.1952489421674235,0.9317053296291214
see_v2x,aoi_p95_s,impaired_gru,10,speed_mean_kmh,Q3-high,35,4.010103402305578,4.52437306426025,11.366650219019721
see_v2x,aoi_p95_s,impaired_gru,10,speed_mean_kmh,Q4-severe,1,4.467977695040724,5.1917644352242265,13.941055065572087
see_v2x,aoi_p95_s,impaired_gru,10,vehicle_count,Q1-mild,19,1.0666715863439007,1.1113150280931114,4.01717246855705
see_v2x,aoi_p95_s,impaired_gru,10,vehicle_count,Q2-moderate,19,1.55756906237943,1.485598068169007,-4.844580460088296
see_v2x,aoi_p95_s,impaired_gru,10,vehicle_count,Q3-high,35,1.225799182691917,1.3976948921706154,12.29851444773426
see_v2x,aoi_p95_s,impaired_gru,10,vehicle_count,Q4-severe,1,1.2937854285544592,1.3289651873621344,2.6471542578769993
see_v2x,aoi_p95_s,impaired_gru,30,flow_proxy,Q1-mild,19,13750.090221777768,15182.415971054665,9.434109511995246
see_v2x,aoi_p95_s,impaired_gru,30,flow_proxy,Q2-moderate,19,15335.705638256413,16199.058930007495,5.329650910468967
see_v2x,aoi_p95_s,impaired_gru,30,flow_proxy,Q3-high,35,14975.167717794695,14293.170600289694,-4.7714893817240345
see_v2x,aoi_p95_s,impaired_gru,30,flow_proxy,Q4-severe,1,15197.47511141339,14657.425218663513,-3.6844799457810335
see_v2x,aoi_p95_s,impaired_gru,30,speed_mean_kmh,Q1-mild,19,4.108577127841989,4.666863775191376,11.962779996298806
see_v2x,aoi_p95_s,impaired_gru,30,speed_mean_kmh,Q2-moderate,19,4.720156848699693,4.999982363574344,5.5965300268571125
see_v2x,aoi_p95_s,impaired_gru,30,speed_mean_kmh,Q3-high,35,4.035551742309719,4.349638869549606,7.220993189034805
see_v2x,aoi_p95_s,impaired_gru,30,speed_mean_kmh,Q4-severe,1,4.064067154418491,5.043974294516412,19.42728255416576
see_v2x,aoi_p95_s,impaired_gru,30,vehicle_count,Q1-mild,19,1.0286299514293524,1.1843843937943876,13.150666444614432
see_v2x,aoi_p95_s,impaired_gru,30,vehicle_count,Q2-moderate,19,1.8675473178116015,1.8789221357636559,0.6053905946928528
see_v2x,aoi_p95_s,impaired_gru,30,vehicle_count,Q3-high,35,1.699201386991044,1.6337289947204674,-4.007542994058495
see_v2x,aoi_p95_s,impaired_gru,30,vehicle_count,Q4-severe,1,1.9201187364628447,1.9838263910072236,3.211352289294738
see_v2x,aoi_p95_s,graph_gru,5,flow_proxy,Q1-mild,19,10439.842253653229,9469.926260370925,-10.242064896958231
see_v2x,aoi_p95_s,graph_gru,5,flow_proxy,Q2-moderate,19,15418.003840078885,15056.86482353294,-2.3985007554910607
see_v2x,aoi_p95_s,graph_gru,5,flow_proxy,Q3-high,35,13263.026446175021,14901.908608851441,10.997800387138708
see_v2x,aoi_p95_s,graph_gru,5,flow_proxy,Q4-severe,1,15282.470215824253,16254.913939910994,5.982459997517941
see_v2x,aoi_p95_s,graph_gru,5,speed_mean_kmh,Q1-mild,19,2.9492571860899157,2.9403690219728786,-0.30228056479949555
see_v2x,aoi_p95_s,graph_gru,5,speed_mean_kmh,Q2-moderate,19,4.756856671649584,4.8785361536217975,2.4941801780532344
see_v2x,aoi_p95_s,graph_gru,5,speed_mean_kmh,Q3-high,35,3.6637195809401257,4.022206622889085,8.912695807760224
see_v2x,aoi_p95_s,graph_gru,5,speed_mean_kmh,Q4-severe,1,3.3538800772660524,3.91338119989431,14.297128049106375
see_v2x,aoi_p95_s,graph_gru,5,vehicle_count,Q1-mild,19,0.76599387575434,0.838814789316854,8.681405433216097
see_v2x,aoi_p95_s,graph_gru,5,vehicle_count,Q2-moderate,19,1.1365573338907229,1.1148329597356859,-1.94866627959412
see_v2x,aoi_p95_s,graph_gru,5,vehicle_count,Q3-high,35,0.9843530958048029,1.06791705818844,7.824948666228437
see_v2x,aoi_p95_s,graph_gru,5,vehicle_count,Q4-severe,1,0.9762751253517745,1.138673078229047,14.262034868132915
see_v2x,aoi_p95_s,graph_gru,10,flow_proxy,Q1-mild,19,13405.589759177636,13118.319263883102,-2.1898422314298855
see_v2x,aoi_p95_s,graph_gru,10,flow_proxy,Q2-moderate,19,19228.37191909115,19043.448339715607,-0.9710614174313341
see_v2x,aoi_p95_s,graph_gru,10,flow_proxy,Q3-high,35,15237.026582085458,18820.17593935551,19.038872797014097
see_v2x,aoi_p95_s,graph_gru,10,flow_proxy,Q4-severe,1,17411.203382901906,21036.053244122988,17.23160622932946
see_v2x,aoi_p95_s,graph_gru,10,speed_mean_kmh,Q1-mild,19,3.5049399579426117,3.563329295618095,1.6386175025536953
see_v2x,aoi_p95_s,graph_gru,10,speed_mean_kmh,Q2-moderate,19,5.1468445307925785,5.2060243186090265,1.1367558828189326
see_v2x,aoi_p95_s,graph_gru,10,speed_mean_kmh,Q3-high,35,4.010103402305578,4.568783905245702,12.228210248154822
see_v2x,aoi_p95_s,graph_gru,10,speed_mean_kmh,Q4-severe,1,4.467977695040724,4.967717372338136,10.059744523191885
see_v2x,aoi_p95_s,graph_gru,10,vehicle_count,Q1-mild,19,1.0666715863439007,1.161697846153969,8.179946214644113
see_v2x,aoi_p95_s,graph_gru,10,vehicle_count,Q2-moderate,19,1.55756906237943,1.4587743319709952,-6.772447771116558
see_v2x,aoi_p95_s,graph_gru,10,vehicle_count,Q3-high,35,1.225799182691917,1.400804309866166,12.49318871253689
see_v2x,aoi_p95_s,graph_gru,10,vehicle_count,Q4-severe,1,1.2937854285544592,1.4175649544254072,8.731841501254973
see_v2x,aoi_p95_s,graph_gru,30,flow_proxy,Q1-mild,19,13750.090221777768,15017.726405902838,8.44093273417188
see_v2x,aoi_p95_s,graph_gru,30,flow_proxy,Q2-moderate,19,15335.705638256413,17067.433688191213,10.146388036837374
see_v2x,aoi_p95_s,graph_gru,30,flow_proxy,Q3-high,35,14975.167717794695,15746.893114759743,4.900810536658886
see_v2x,aoi_p95_s,graph_gru,30,flow_proxy,Q4-severe,1,15197.47511141339,18849.41245796564,19.374276809392157
see_v2x,aoi_p95_s,graph_gru,30,speed_mean_kmh,Q1-mild,19,4.108577127841989,4.540611089740881,9.51488582502797
see_v2x,aoi_p95_s,graph_gru,30,speed_mean_kmh,Q2-moderate,19,4.720156848699693,4.918853248208812,4.039486219222443
see_v2x,aoi_p95_s,graph_gru,30,speed_mean_kmh,Q3-high,35,4.035551742309719,4.318208197651297,6.545688437179753
see_v2x,aoi_p95_s,graph_gru,30,speed_mean_kmh,Q4-severe,1,4.064067154418491,4.977038863483847,18.343672458123496
see_v2x,aoi_p95_s,graph_gru,30,vehicle_count,Q1-mild,19,1.0286299514293524,1.2477689848436413,17.56246823890261
see_v2x,aoi_p95_s,graph_gru,30,vehicle_count,Q2-moderate,19,1.8675473178116015,1.7434191573891127,-7.11981161755719
see_v2x,aoi_p95_s,graph_gru,30,vehicle_count,Q3-high,35,1.699201386991044,1.676938799940231,-1.3275730109440638
see_v2x,aoi_p95_s,graph_gru,30,vehicle_count,Q4-severe,1,1.9201187364628447,1.9499404880387308,1.5293672604821058
see_v2x,aoi_p95_s,persistence,5,flow_proxy,Q1-mild,19,10439.842253653229,13790.143550669418,24.29489790808686
see_v2x,aoi_p95_s,persistence,5,flow_proxy,Q2-moderate,19,15418.003840078885,17676.279348561377,12.77574009750535
see_v2x,aoi_p95_s,persistence,5,flow_proxy,Q3-high,35,13263.026446175021,16548.872622096656,19.855407984301408
see_v2x,aoi_p95_s,persistence,5,flow_proxy,Q4-severe,1,15282.470215824253,13869.629284473414,-10.186580350286995
see_v2x,aoi_p95_s,persistence,5,speed_mean_kmh,Q1-mild,19,2.9492571860899157,3.5731399521512364,17.460350634731565
see_v2x,aoi_p95_s,persistence,5,speed_mean_kmh,Q2-moderate,19,4.756856671649584,5.666743311215097,16.05660584906128
see_v2x,aoi_p95_s,persistence,5,speed_mean_kmh,Q3-high,35,3.6637195809401257,4.482933238556944,18.27405433441426
see_v2x,aoi_p95_s,persistence,5,speed_mean_kmh,Q4-severe,1,3.3538800772660524,2.6979655162577703,-24.311450781139985
see_v2x,aoi_p95_s,persistence,5,vehicle_count,Q1-mild,19,0.76599387575434,0.9068162397600134,15.529316335359194
see_v2x,aoi_p95_s,persistence,5,vehicle_count,Q2-moderate,19,1.1365573338907229,1.0957722659785845,-3.7220386759388617
see_v2x,aoi_p95_s,persistence,5,vehicle_count,Q3-high,35,0.9843530958048029,1.124121821684325,12.43359233314595
see_v2x,aoi_p95_s,persistence,5,vehicle_count,Q4-severe,1,0.9762751253517745,1.0000000259457016,2.37248997411189
see_v2x,aoi_p95_s,persistence,10,flow_proxy,Q1-mild,19,13405.589759177636,17733.99551107966,24.40739171945391
see_v2x,aoi_p95_s,persistence,10,flow_proxy,Q2-moderate,19,19228.37191909115,23700.871557246614,18.87061253148767
see_v2x,aoi_p95_s,persistence,10,flow_proxy,Q3-high,35,15237.026582085458,20756.718627358547,26.59231521303737
see_v2x,aoi_p95_s,persistence,10,flow_proxy,Q4-severe,1,17411.203382901906,22611.7335206402,22.999254493198855
see_v2x,aoi_p95_s,persistence,10,speed_mean_kmh,Q1-mild,19,3.5049399579426117,4.3252333308968725,18.965297552805932
see_v2x,aoi_p95_s,persistence,10,speed_mean_kmh,Q2-moderate,19,5.1468445307925785,6.611215253071454,22.149796429386793
see_v2x,aoi_p95_s,persistence,10,speed_mean_kmh,Q3-high,35,4.010103402305578,5.103524483551373,21.424822838166097
see_v2x,aoi_p95_s,persistence,10,speed_mean_kmh,Q4-severe,1,4.467977695040724,5.365126165153367,16.72185221416525
see_v2x,aoi_p95_s,persistence,10,vehicle_count,Q1-mild,19,1.0666715863439007,1.3192407594399624,19.145040006857972
see_v2x,aoi_p95_s,persistence,10,vehicle_count,Q2-moderate,19,1.55756906237943,1.583261493093648,1.6227534531734409
see_v2x,aoi_p95_s,persistence,10,vehicle_count,Q3-high,35,1.225799182691917,1.5419204293471562,20.501787160243097
see_v2x,aoi_p95_s,persistence,10,vehicle_count,Q4-severe,1,1.2937854285544592,1.5409836648036033,16.041586961046114
see_v2x,aoi_p95_s,persistence,30,flow_proxy,Q1-mild,19,13750.090221777768,26894.385775590315,48.87375255001209
see_v2x,aoi_p95_s,persistence,30,flow_proxy,Q2-moderate,19,15335.705638256413,26110.39977529205,41.26591024939982
see_v2x,aoi_p95_s,persistence,30,flow_proxy,Q3-high,35,14975.167717794695,32179.37228341374,53.46345607394364
see_v2x,aoi_p95_s,persistence,30,flow_proxy,Q4-severe,1,15197.47511141339,23780.272086683795,36.092089039102675
see_v2x,aoi_p95_s,persistence,30,speed_mean_kmh,Q1-mild,19,4.108577127841989,6.537508737070103,37.15377987550198
see_v2x,aoi_p95_s,persistence,30,speed_mean_kmh,Q2-moderate,19,4.720156848699693,7.307242800765028,35.404406546529984
see_v2x,aoi_p95_s,persistence,30,speed_mean_kmh,Q3-high,35,4.035551742309719,7.653787227634768,47.273792346012264
see_v2x,aoi_p95_s,persistence,30,speed_mean_kmh,Q4-severe,1,4.064067154418491,6.5804295222870826,38.240092922840084
see_v2x,aoi_p95_s,persistence,30,vehicle_count,Q1-mild,19,1.0286299514293524,2.202761074307804,53.3026995638708
see_v2x,aoi_p95_s,persistence,30,vehicle_count,Q2-moderate,19,1.8675473178116015,2.569456523950994,27.317418950850385
see_v2x,aoi_p95_s,persistence,30,vehicle_count,Q3-high,35,1.699201386991044,2.3508197761667957,27.718772532464893
see_v2x,aoi_p95_s,persistence,30,vehicle_count,Q4-severe,1,1.9201187364628447,2.459016505058996,21.91517483904423
see_v2x,packet_loss_mean,impaired_gru,5,flow_proxy,Q1-mild,19,13005.5646442393,14914.575813247602,12.799634350387468
see_v2x,packet_loss_mean,impaired_gru,5,flow_proxy,Q2-moderate,19,12526.210344634635,14268.95511206624,12.21354159252115
see_v2x,packet_loss_mean,impaired_gru,5,flow_proxy,Q3-high,20,14204.36083976227,14533.620841452528,2.2655056525963713
see_v2x,packet_loss_mean,impaired_gru,5,flow_proxy,Q4-severe,16,12599.78312681312,12737.470389049286,1.0809623734586353
see_v2x,packet_loss_mean,impaired_gru,5,speed_mean_kmh,Q1-mild,19,3.6201495739868896,4.059521746359543,10.82324960284655
see_v2x,packet_loss_mean,impaired_gru,5,speed_mean_kmh,Q2-moderate,19,3.5433470828575335,3.7225281672054984,4.813424528124757
see_v2x,packet_loss_mean,impaired_gru,5,speed_mean_kmh,Q3-high,20,4.0706785743665055,4.19252898686795,2.906370178774524
see_v2x,packet_loss_mean,impaired_gru,5,speed_mean_kmh,Q4-severe,16,3.780013796240424,3.8718277351844117,2.3713332561909874
see_v2x,packet_loss_mean,impaired_gru,5,vehicle_count,Q1-mild,19,1.0286534366488016,1.1693297820664588,12.030510671335213
see_v2x,packet_loss_mean,impaired_gru,5,vehicle_count,Q2-moderate,19,0.9147755768884513,1.0420170469467855,12.211073629750791
see_v2x,packet_loss_mean,impaired_gru,5,vehicle_count,Q3-high,20,1.0089514694063177,1.0388209074907522,2.8753212013273055
see_v2x,packet_loss_mean,impaired_gru,5,vehicle_count,Q4-severe,16,0.9045578635276192,0.8873846400242273,-1.9352626285481764
see_v2x,packet_loss_mean,impaired_gru,10,flow_proxy,Q1-mild,19,16387.547615664676,19720.5627651739,16.901217217764035
see_v2x,packet_loss_mean,impaired_gru,10,flow_proxy,Q2-moderate,19,14122.600995891535,15501.109933932688,8.892969238432666
see_v2x,packet_loss_mean,impaired_gru,10,flow_proxy,Q3-high,20,17049.069305903344,17840.679734340654,4.437109124901415
see_v2x,packet_loss_mean,impaired_gru,10,flow_proxy,Q4-severe,16,15629.887244085314,14974.908918044901,-4.37383846288855
see_v2x,packet_loss_mean,impaired_gru,10,speed_mean_kmh,Q1-mild,19,4.37738747462046,5.002230092170453,12.491280984432828
see_v2x,packet_loss_mean,impaired_gru,10,speed_mean_kmh,Q2-moderate,19,3.471954205955577,3.6362856690825764,4.519212120002077
see_v2x,packet_loss_mean,impaired_gru,10,speed_mean_kmh,Q3-high,20,4.915392784534541,5.134297140597633,4.263570059197131
see_v2x,packet_loss_mean,impaired_gru,10,speed_mean_kmh,Q4-severe,16,3.860009652504315,3.7848217111853995,-1.98656493905786
see_v2x,packet_loss_mean,impaired_gru,10,vehicle_count,Q1-mild,19,1.3699267556217374,1.5457666297745623,11.375576987382113
see_v2x,packet_loss_mean,impaired_gru,10,vehicle_count,Q2-moderate,19,1.2183418072045598,1.327181304946201,8.20080093924869
