domain,communication_metric,model,horizon_s,target,severity,samples,communication_mean,MAE,MAE_CI_lower,MAE_CI_upper,RMSE,RMSE_CI_lower,RMSE_CI_upper
cicv5g,latency_mean_ms,impaired_gru,30,speed_mean_kmh,Q2-moderate,18,194.70449187218318,4.874857741028701,4.51329603799591,5.266762880425117,8.775974593885236,7.806987826174585,9.810327736755347
cicv5g,latency_mean_ms,impaired_gru,30,speed_mean_kmh,Q3-high,19,289.82927430382347,4.791366336338025,4.535909766622828,5.055634559867275,8.799722515848961,8.162816348024192,9.528004770518672
cicv5g,latency_mean_ms,impaired_gru,30,speed_mean_kmh,Q4-severe,18,408.3732159313111,4.614290677836445,4.22589413779991,5.027943787661366,7.603682786441046,6.928905919832585,8.396782288742717
cicv5g,latency_mean_ms,impaired_gru,30,vehicle_count,Q1-mild,19,171.60300600140215,1.765495270071992,1.7103951383797857,1.8246104703064545,3.0441043175855977,2.954471101821863,3.1441447452723743
cicv5g,latency_mean_ms,impaired_gru,30,vehicle_count,Q2-moderate,18,194.70449187218318,2.0907871308178545,2.006578898416521,2.1692274836822474,3.3517380295454338,3.2502258184453776,3.4565351804692552
cicv5g,latency_mean_ms,impaired_gru,30,vehicle_count,Q3-high,19,289.82927430382347,1.3060039272464687,1.1881412934011737,1.4232239111316896,2.3138963830253703,2.129996869854703,2.486750154774589
cicv5g,latency_mean_ms,impaired_gru,30,vehicle_count,Q4-severe,18,408.3732159313111,1.1886462329043523,1.1216656677217203,1.253834786065882,2.008748682925548,1.876875096388057,2.139560467051559
cicv5g,latency_mean_ms,persistence,5,flow_proxy,Q1-mild,19,171.60300600140215,15676.616237423756,14885.531751000715,16435.870091792443,26433.912678186156,25282.978100622044,27623.294068916064
cicv5g,latency_mean_ms,persistence,5,flow_proxy,Q2-moderate,18,194.70449187218318,18538.91137062832,17695.333216804735,19519.985260824124,31289.549676026236,29731.700484745394,32739.323788428712
cicv5g,latency_mean_ms,persistence,5,flow_proxy,Q3-high,19,289.82927430382347,16319.035120494513,15211.204535558749,17428.613115651464,30139.033216629497,28123.360335452377,32397.259391046162
cicv5g,latency_mean_ms,persistence,5,flow_proxy,Q4-severe,18,408.3732159313111,13743.569611005683,13131.406666196797,14352.03928515842,24582.861536838347,23771.184365119883,25462.689941717694
cicv5g,latency_mean_ms,persistence,5,speed_mean_kmh,Q1-mild,19,171.60300600140215,4.234218909753405,3.8884307926687263,4.553729547707176,9.353952363878333,8.41593076196558,10.166785055867946
cicv5g,latency_mean_ms,persistence,5,speed_mean_kmh,Q2-moderate,18,194.70449187218318,5.7980437779616345,5.12354866452371,6.487935864958656,11.937968140782566,10.690329509507903,13.064354702072198
cicv5g,latency_mean_ms,persistence,5,speed_mean_kmh,Q3-high,19,289.82927430382347,4.456910527590411,3.9034978346482463,5.027538388154203,9.186496828291213,8.132044153012687,10.131165016510444
cicv5g,latency_mean_ms,persistence,5,speed_mean_kmh,Q4-severe,18,408.3732159313111,3.62668619618692,3.3163726497635344,3.9199310855199725,7.307942120413736,6.7333983957346195,7.793700278483429
cicv5g,latency_mean_ms,persistence,5,vehicle_count,Q1-mild,19,171.60300600140215,1.1622088506597705,1.1035375834971726,1.2165660547443735,1.948825333823883,1.868274327805172,2.02517458641363
cicv5g,latency_mean_ms,persistence,5,vehicle_count,Q2-moderate,18,194.70449187218318,1.1384335589176038,1.0746812888027168,1.2085610621097378,1.942622821495867,1.8433505959652405,2.043459599376387
cicv5g,latency_mean_ms,persistence,5,vehicle_count,Q3-high,19,289.82927430382347,1.034512546432803,0.9827437825987417,1.0828516357546645,1.9133130161969323,1.8129446416262411,2.0148663612146764
cicv5g,latency_mean_ms,persistence,5,vehicle_count,Q4-severe,18,408.3732159313111,0.8888889074933206,0.8105646800730626,0.9772768890822694,1.5994529489440583,1.4810385251576825,1.7285698674290175
cicv5g,latency_mean_ms,persistence,10,flow_proxy,Q1-mild,19,171.60300600140215,21069.35965136427,19994.031895262473,22210.51199456352,35581.16700713028,34438.45163869412,36846.23872966736
cicv5g,latency_mean_ms,persistence,10,flow_proxy,Q2-moderate,18,194.70449187218318,22134.81186420274,21144.477436078167,23211.613519828512,39157.012234894035,37098.682859630186,41233.08297669532
cicv5g,latency_mean_ms,persistence,10,flow_proxy,Q3-high,19,289.82927430382347,22031.504736241117,20761.92790934634,23180.073668083416,39380.33271765833,37008.68160262997,41514.91550388856
cicv5g,latency_mean_ms,persistence,10,flow_proxy,Q4-severe,18,408.3732159313111,17623.902952400593,16421.279227510076,18901.46839576618,31962.94492280537,29929.643817451783,33923.41307392394
cicv5g,latency_mean_ms,persistence,10,speed_mean_kmh,Q1-mild,19,171.60300600140215,5.099902469545169,4.750707295945955,5.4073627633411645,9.569733094905041,8.770124545138705,10.290046776309858
cicv5g,latency_mean_ms,persistence,10,speed_mean_kmh,Q2-moderate,18,194.70449187218318,5.643805265101229,5.111469091054655,6.272950834044626,10.77819263246896,9.560345067290319,11.940826193056072
cicv5g,latency_mean_ms,persistence,10,speed_mean_kmh,Q3-high,19,289.82927430382347,6.062624904686939,5.472094760838767,6.640285798343415,11.139729852859729,10.17222605687881,12.175606624400752
cicv5g,latency_mean_ms,persistence,10,speed_mean_kmh,Q4-severe,18,408.3732159313111,4.323304013236689,3.969530067837986,4.705191797609109,7.890883585675024,7.397996887700609,8.438436024455862
cicv5g,latency_mean_ms,persistence,10,vehicle_count,Q1-mild,19,171.60300600140215,1.6773080906397428,1.6169111935825917,1.7351165429367474,2.896451427452604,2.8028537571778074,2.985445315583058
cicv5g,latency_mean_ms,persistence,10,vehicle_count,Q2-moderate,18,194.70449187218318,1.6393443160432297,1.5363616099340776,1.7331740112204588,2.8758917637389207,2.70322694698493,3.0165106891609086
cicv5g,latency_mean_ms,persistence,10,vehicle_count,Q3-high,19,289.82927430382347,1.348576407818519,1.2493313547582618,1.4598792671662864,2.45679977944934,2.2871269763482767,2.647775060910353
cicv5g,latency_mean_ms,persistence,10,vehicle_count,Q4-severe,18,408.3732159313111,1.305100215233117,1.2385929264529048,1.3770719874585235,2.4058664287704,2.2664950463847475,2.546258026941922
cicv5g,latency_mean_ms,persistence,30,flow_proxy,Q1-mild,19,171.60300600140215,32530.6631620049,31233.119796158622,33601.75295563275,53110.924544657755,51014.17658375228,54748.90773218639
cicv5g,latency_mean_ms,persistence,30,flow_proxy,Q2-moderate,18,194.70449187218318,25957.392803250896,24686.294949213556,27417.812026779884,44040.27212719175,41983.05772357516,46557.140983463265
cicv5g,latency_mean_ms,persistence,30,flow_proxy,Q3-high,19,289.82927430382347,31092.53567603111,29859.828149951365,32305.974746456457,52051.28029664445,50692.28510268046,53374.740584119456
cicv5g,latency_mean_ms,persistence,30,flow_proxy,Q4-severe,18,408.3732159313111,26701.381009980872,25348.550877234793,28165.791022076537,46922.45909915856,44208.15055892382,49945.70852644269
cicv5g,latency_mean_ms,persistence,30,speed_mean_kmh,Q1-mild,19,171.60300600140215,7.755692463570392,7.33750980636967,8.15827241774826,12.904232199281708,12.126314631056884,13.772808127809226
cicv5g,latency_mean_ms,persistence,30,speed_mean_kmh,Q2-moderate,18,194.70449187218318,7.1456520777322465,6.712333330840888,7.617619534268703,12.197860167294332,11.461560315961762,13.046917164207649
cicv5g,latency_mean_ms,persistence,30,speed_mean_kmh,Q3-high,19,289.82927430382347,7.615046771849738,7.109071279777768,8.144174048368313,13.281650273714709,12.322648148137725,14.26447525898102
cicv5g,latency_mean_ms,persistence,30,speed_mean_kmh,Q4-severe,18,408.3732159313111,6.485729672979322,6.1486822084438195,6.868993111209023,10.883990865190045,10.314122415898215,11.557720995376291
cicv5g,latency_mean_ms,persistence,30,vehicle_count,Q1-mild,19,171.60300600140215,2.414150262228427,2.3485764930341104,2.472843106160839,4.212422969587182,4.146007563803461,4.298289555802035
cicv5g,latency_mean_ms,persistence,30,vehicle_count,Q2-moderate,18,194.70449187218318,2.6457195950493233,2.595628517135477,2.695810666377329,5.426457017465538,5.2035349612746495,5.632613813030902
cicv5g,latency_mean_ms,persistence,30,vehicle_count,Q3-high,19,289.82927430382347,2.2174288803225233,2.1423425895923995,2.2942407948855146,3.8809190837182794,3.736704887019596,4.063670655242122
cicv5g,latency_mean_ms,persistence,30,vehicle_count,Q4-severe,18,408.3732159313111,2.1994536263147015,2.0919854939737696,2.3142305082553825,4.024856013848865,3.8736906925966834,4.1777554749348305
cicv5g,latency_p95_ms,ca_dtnet,5,flow_proxy,Q1-mild,19,215.50063736305842,13021.156498031565,12167.894959656036,13798.650628113073,21275.24422674045,19944.725049931792,22575.506831249513
cicv5g,latency_p95_ms,ca_dtnet,5,flow_proxy,Q2-moderate,25,285.9282322818174,14904.04287092613,13987.750497295287,15704.249131813494,26533.928715741276,24640.222263786247,28388.902603483737
cicv5g,latency_p95_ms,ca_dtnet,5,flow_proxy,Q3-high,12,512.7287952927383,13727.37213383663,12647.359317506996,14834.521927631786,24141.564932755708,22241.61403257762,25985.7179524437
cicv5g,latency_p95_ms,ca_dtnet,5,flow_proxy,Q4-severe,18,606.8173793756669,10360.746784320228,9648.641560908698,11025.1338111299,18579.5093371577,17381.436499458927,19763.203382274423
cicv5g,latency_p95_ms,ca_dtnet,5,speed_mean_kmh,Q1-mild,19,215.50063736305842,3.607514404245196,3.2954771991685092,3.9714042710994053,7.602932560473818,6.639253218400859,8.533602339713767
cicv5g,latency_p95_ms,ca_dtnet,5,speed_mean_kmh,Q2-moderate,25,285.9282322818174,4.515037117514984,4.018701645635554,4.979994310697368,8.6269756124092,7.619070694842318,9.648635361136407
cicv5g,latency_p95_ms,ca_dtnet,5,speed_mean_kmh,Q3-high,12,512.7287952927383,3.615452466630027,3.1932173748012644,4.15018500671955,7.07582018106591,6.062039053873477,8.24385057537698
cicv5g,latency_p95_ms,ca_dtnet,5,speed_mean_kmh,Q4-severe,18,606.8173793756669,2.9469533635852936,2.783541556616812,3.1119279943421754,5.4860577938223045,5.140098747846213,5.877135069996679
cicv5g,latency_p95_ms,ca_dtnet,5,vehicle_count,Q1-mild,19,215.50063736305842,1.0339920138461944,0.9932901975457255,1.0712504520477193,1.6383198323710848,1.577772016916259,1.691142444276744
cicv5g,latency_p95_ms,ca_dtnet,5,vehicle_count,Q2-moderate,25,285.9282322818174,1.1058941644229034,1.0546411639926452,1.1584793555952728,2.053519224187213,1.9283163488330657,2.179587953554089
cicv5g,latency_p95_ms,ca_dtnet,5,vehicle_count,Q3-high,12,512.7287952927383,0.8922580984277902,0.8467083703053269,0.9434099755568641,1.5513112843730987,1.4552455519573066,1.6559026134783326
cicv5g,latency_p95_ms,ca_dtnet,5,vehicle_count,Q4-severe,18,606.8173793756669,0.7573988331536279,0.685710600957984,0.8330196463824462,1.313876932031736,1.209371137534238,1.429053115808389
cicv5g,latency_p95_ms,ca_dtnet,10,flow_proxy,Q1-mild,19,215.50063736305842,16438.278830532374,15269.391355948766,17517.871010966082,27787.97820687893,26059.4766365321,29599.702207248563
cicv5g,latency_p95_ms,ca_dtnet,10,flow_proxy,Q2-moderate,25,285.9282322818174,17993.892788283658,16787.00471776572,19229.617134856107,32210.272366478126,29756.71038511719,34590.36272714236
cicv5g,latency_p95_ms,ca_dtnet,10,flow_proxy,Q3-high,12,512.7287952927383,14052.94399969939,13192.170503599476,15053.528229627149,24660.772700038,23133.208917298783,26466.900555919627
cicv5g,latency_p95_ms,ca_dtnet,10,flow_proxy,Q4-severe,18,606.8173793756669,13461.36420348317,12580.680076595447,14391.551923745648,23546.122250554687,21898.347464370272,25315.53879319749
cicv5g,latency_p95_ms,ca_dtnet,10,speed_mean_kmh,Q1-mild,19,215.50063736305842,4.304547688555816,3.9780281358281195,4.66661534932638,8.275469609783284,7.501822854642187,9.211573548445449
cicv5g,latency_p95_ms,ca_dtnet,10,speed_mean_kmh,Q2-moderate,25,285.9282322818174,4.907701419330754,4.376804984330996,5.451380423365029,8.954686386854581,7.908091512228741,10.009093915890793
cicv5g,latency_p95_ms,ca_dtnet,10,speed_mean_kmh,Q3-high,12,512.7287952927383,3.4631010470195154,3.084948914140692,3.973325743858233,6.451660103335672,5.5137379556745225,7.6571035429214245
cicv5g,latency_p95_ms,ca_dtnet,10,speed_mean_kmh,Q4-severe,18,606.8173793756669,3.5382123419998304,3.361705505313089,3.7283426071983294,6.346228943371437,5.927127631382693,6.907462573652167
cicv5g,latency_p95_ms,ca_dtnet,10,vehicle_count,Q1-mild,19,215.50063736305842,1.371064820582939,1.3290428209394423,1.4186450300794582,2.236945051610027,2.1509640851135496,2.3316189523283635
cicv5g,latency_p95_ms,ca_dtnet,10,vehicle_count,Q2-moderate,25,285.9282322818174,1.513679837044704,1.4681149224151233,1.5594264624653769,2.7177498415509196,2.5815275879369,2.8266813032704667
cicv5g,latency_p95_ms,ca_dtnet,10,vehicle_count,Q3-high,12,512.7287952927383,0.9055347370098522,0.8659350753379147,0.9418532259285465,1.576112287869918,1.5282176329342614,1.6194733627738638
cicv5g,latency_p95_ms,ca_dtnet,10,vehicle_count,Q4-severe,18,606.8173793756669,1.0738369171852737,1.010097012074626,1.1338761649549154,1.8470978463314158,1.7347354822227254,1.9639525068664347
cicv5g,latency_p95_ms,ca_dtnet,30,flow_proxy,Q1-mild,19,215.50063736305842,14825.536062410003,14423.026138551399,15207.201386608356,26922.838705030998,25781.482338523067,28014.33271822681
cicv5g,latency_p95_ms,ca_dtnet,30,flow_proxy,Q2-moderate,25,285.9282322818174,15041.240650563142,14351.156103520252,15756.696502481622,25049.21643448346,23781.01914997774,26294.796842592314
cicv5g,latency_p95_ms,ca_dtnet,30,flow_proxy,Q3-high,12,512.7287952927383,15653.37584022248,14995.391858001389,16270.612533090227,27376.95706238371,25872.10560497876,28841.274565388852
cicv5g,latency_p95_ms,ca_dtnet,30,flow_proxy,Q4-severe,18,606.8173793756669,13867.483742588922,13160.947291168566,14585.487136455593,24591.457501837038,23402.448653148615,25845.306569130313
cicv5g,latency_p95_ms,ca_dtnet,30,speed_mean_kmh,Q1-mild,19,215.50063736305842,3.6517836831555086,3.414843527870012,3.9205281902754794,6.605105379299613,6.148204194746925,7.128115136205101
cicv5g,latency_p95_ms,ca_dtnet,30,speed_mean_kmh,Q2-moderate,25,285.9282322818174,4.5046451624339765,4.184411611481833,4.856971315495868,8.644095308747847,7.922253173713782,9.381365942707744
cicv5g,latency_p95_ms,ca_dtnet,30,speed_mean_kmh,Q3-high,12,512.7287952927383,4.812574889508067,4.5055658845351205,5.142984878633248,9.097950905991432,8.133013544808843,10.305865068522444
cicv5g,latency_p95_ms,ca_dtnet,30,speed_mean_kmh,Q4-severe,18,606.8173793756669,4.054581132889005,3.612547477749686,4.499898060355053,7.379045065084187,6.6084032252599,8.281050558534927
cicv5g,latency_p95_ms,ca_dtnet,30,vehicle_count,Q1-mild,19,215.50063736305842,1.9167902655808295,1.8840634260008855,1.952211573727741,3.404173480314529,3.3359533467136058,3.4777132941486704
cicv5g,latency_p95_ms,ca_dtnet,30,vehicle_count,Q2-moderate,25,285.9282322818174,1.9033245942561559,1.849394567332334,1.949975590868495,3.3345839890546,3.2380808231408533,3.4266875892404816
cicv5g,latency_p95_ms,ca_dtnet,30,vehicle_count,Q3-high,12,512.7287952927383,1.2304254355601714,1.1509786920518938,1.3113341950570143,2.0729248510129636,1.9519224181642971,2.2106646065694604
cicv5g,latency_p95_ms,ca_dtnet,30,vehicle_count,Q4-severe,18,606.8173793756669,1.0330398200175293,0.9621179698980312,1.1145638000854052,1.8254548026111515,1.6886407188387476,1.9818866963437365
cicv5g,latency_p95_ms,graph_gru,5,flow_proxy,Q1-mild,19,215.50063736305842,15000.038725946637,14213.893947833776,15718.458476941498,24006.56432850823,22956.90617676205,25009.35046720346
cicv5g,latency_p95_ms,graph_gru,5,flow_proxy,Q2-moderate,25,285.9282322818174,14978.573428880372,14391.95845662687,15627.82154407841,24412.65461224667,23352.8962658641,25512.907567069742
cicv5g,latency_p95_ms,graph_gru,5,flow_proxy,Q3-high,12,512.7287952927383,14503.680987273832,13544.236928587377,15466.725861232297,24713.349233203848,22891.351255160476,26499.082012815757
cicv5g,latency_p95_ms,graph_gru,5,flow_proxy,Q4-severe,18,606.8173793756669,9275.639442829848,8803.744704104582,9722.061952456439,15851.160052577827,15013.097193601201,16670.3123382311
cicv5g,latency_p95_ms,graph_gru,5,speed_mean_kmh,Q1-mild,19,215.50063736305842,4.044272140628883,3.8312784947920484,4.311318596471951,7.268203827964277,6.581748711223039,7.988541235088692
cicv5g,latency_p95_ms,graph_gru,5,speed_mean_kmh,Q2-moderate,25,285.9282322818174,4.6522286317165,4.246921479874241,5.0834927684020075,8.419062252824038,7.485858840535212,9.360183966288133
cicv5g,latency_p95_ms,graph_gru,5,speed_mean_kmh,Q3-high,12,512.7287952927383,3.906560857353218,3.522304485710114,4.367622653934631,6.889736330407651,5.9499209342671255,7.844042030842157
cicv5g,latency_p95_ms,graph_gru,5,speed_mean_kmh,Q4-severe,18,606.8173793756669,2.917685519653359,2.8375094152475446,3.0033011138449432,4.958493410598186,4.713251125245689,5.209550272775213
cicv5g,latency_p95_ms,graph_gru,5,vehicle_count,Q1-mild,19,215.50063736305842,1.1215291079908714,1.0613670577445695,1.1787464067004798,1.7800390420406198,1.7089547178727664,1.8464334089135563
cicv5g,latency_p95_ms,graph_gru,5,vehicle_count,Q2-moderate,25,285.9282322818174,1.1073526548355452,1.0727972314839096,1.142175041689261,1.8894128592035975,1.8126863720784243,1.963943302804331
cicv5g,latency_p95_ms,graph_gru,5,vehicle_count,Q3-high,12,512.7287952927383,0.9746635500759379,0.9056137403428038,1.033249881474473,1.6564346800062426,1.51496167621278,1.8003251543830947
cicv5g,latency_p95_ms,graph_gru,5,vehicle_count,Q4-severe,18,606.8173793756669,0.8186277272284033,0.7753761056606299,0.8618648161959771,1.3143272793184813,1.2451450892098292,1.3894069953984853
cicv5g,latency_p95_ms,graph_gru,10,flow_proxy,Q1-mild,19,215.50063736305842,20092.88543940647,19120.02204021619,21098.935275594456,32213.994932413065,31194.69335058956,33314.25197404402
cicv5g,latency_p95_ms,graph_gru,10,flow_proxy,Q2-moderate,25,285.9282322818174,18494.959163299525,17841.830489307387,19147.997220038105,29595.378423659873,28356.701596502688,30802.252606349877
cicv5g,latency_p95_ms,graph_gru,10,flow_proxy,Q3-high,12,512.7287952927383,17718.00602368961,16678.232105541156,19044.43368328708,29403.5269939428,27506.309921863303,31241.441843349963
cicv5g,latency_p95_ms,graph_gru,10,flow_proxy,Q4-severe,18,606.8173793756669,12750.681321846749,11857.939226171908,13650.427044604176,21648.112781866188,20129.947334052034,23261.84295047493
cicv5g,latency_p95_ms,graph_gru,10,speed_mean_kmh,Q1-mild,19,215.50063736305842,4.871134590626486,4.65437213872829,5.113224978321444,7.993316593833058,7.364540900366688,8.732168854560928
cicv5g,latency_p95_ms,graph_gru,10,speed_mean_kmh,Q2-moderate,25,285.9282322818174,4.993148490451829,4.4944208125923515,5.486011618998868,8.541326561012065,7.518107199265074,9.517879332724007
